,DATETIMERECEIVEDUTC,DATETIMECOMPLETEDUTC,WORKORDERREFNO,OBJECTID,FACILITYID,INTID,COUNCILDISTRICT,SERVICERECORDID,SERVICECATEGORY,DATETIMERECEIVED,STATUS,DATETIMECOMPLETED,DETAILSUMMARY,LATITUDE,LONGITUDE,IMAGENAME,HYPERLINK,MYSANJOSEREFNO,LASTUPDATETHIRTYDAYS,LASTUPDATE,NOTES,ENTERPRISEID,GlobalID
1799,1571421425000,1571752320000,WO-0000273782,1800,66486,66486,3,416422,Debris & Illegal Dumping,1571396225000,Closed,1571727120000,"1 Mattress , 1 General Debris , 1 TV Set",37.33095551,-121.88015747,,,191018-000200,1598362621000,1600986109000,Tv etc,IWM-ILDM-0000066486,{4EF790B7-56BE-4759-8DE4-FDAD39650F33}
1800,1610248754000,1610557980000,WO-0000392464,1801,99101,99101,8,646208,Debris & Illegal Dumping,1610219954000,Closed,1610529180000,10 Construction Debris,37.34673904,-121.79004405,,,210109-000204,1607983287000,1610604098000,Trash/debris dumped by the side of Mount Pleasant Rd.,IWM-ILDM-0000099101,{8A3544E6-B1C3-425A-82CE-287030DDC761}
1801,1665624977000,1665690000000,WO-0000537435,1802,142645,142645,1,1117354,Debris & Illegal Dumping,1665599777000,Closed,1665664800000,1 General Debris,37.30483033,-121.99239184,,,221012-000834,1663092116000,1665709317000,White 4 Dr sedan dumped 2 lawn mowers in the park strip at 2:10pm. I have it on security cameras,IWM-ILDM-0000142645,{794AD6DF-EEC9-4B70-A326-DA7DA24A2934}
1802,1527728703000,1528482420000,WO-0000122497,1803,32758,32758,6,167057,Debris & Illegal Dumping,1527703503000,Closed,1528457220000,"3 Couch , 1 Garbage , 1 Mattress",37.31091968,-121.90620694,,,180530-000528,1598363037000,1600986109000,Constant illegal dumping on Glen Eyrie.  This time at Glen Eyrie towers 101,IWM-ILDM-0000032758,{73D6DC3E-B1A9-4E0F-B11F-62C062E9225E}
1803,1633529700000,1633532460000,WO-0000463050,1804,120778,120778,3,,Debris & Illegal Dumping,1633504500000,Closed,1633507260000,,37.34087,-121.880142,,,,1630951293000,1633568495000,SHOPPING CARTS / TRASH PRESENT WITHOUT ANY UNHOUSED INDIVIDUALS PRESENT  on the 10th street side,IWM-ILDM-0000120778,{B76F4F11-4B01-4891-96D8-BDB446E442CA}
1804,1659113304000,1659362340000,WO-0000521899,1805,138015,138015,6,1057213,Debris & Illegal Dumping,1659088104000,Closed,1659337140000,1 Other Furniture,37.3272082,-121.9119536,,,220729-000169,1656799297000,1659416500000,Near Race and Eugene.,IWM-ILDM-0000138015,{96774B81-EEBB-48A3-AA0F-D6451C33C4B8}
1805,1612803628000,1612893600000,WO-0000399320,1806,101002,101002,8,658897,Debris & Illegal Dumping,1612774828000,Closed,1612864800000,"4 Construction Debris , 2 Garbage , 4 General Debris",37.34030861,-121.78737722,,,210208-000073,1610276477000,1612897280000,Chapala Drive & Ruby Ave.,IWM-ILDM-0000101002,{0A7878FC-558D-4303-9142-8A03406CB6AA}
1806,1496848800000,1498305600000,WO-0000037353,1807,14578,14578,4,,Debris & Illegal Dumping,1496823600000,Closed,1498280400000,1 Couch,37.381202,-121.927477,,,,1598363263000,1600986109000,sofa,IWM-ILDM-0000014578,{0F252226-9272-4E4D-8A73-9CA9531757C0}
1807,1577460289000,1577477880000,WO-0000295363,1808,71254,71254,10,452993,Debris & Illegal Dumping,1577431489000,Closed,1577449080000,1 Mattress,37.25042065,-121.84902024,,,191227-000012,1598362731000,1600986109000,Mattress leaning on tree,IWM-ILDM-0000071254,{D9269246-7582-4E55-B55D-B23B9B8442D4}
1808,1632346477000,1632400560000,WO-0000460311,1809,119942,119942,8,830312,Debris & Illegal Dumping,1632321277000,Closed,1632375360000,,37.3105504,-121.795334,,,210922-000640,1629784862000,1632402063000,"Papers, dirt, trash and very messy!",IWM-ILDM-0000119942,{F96266D8-7F0A-4740-A1B1-6E62A149CCAA}
1809,1558019222000,1558630140000,WO-0000223655,1810,55433,55433,5,330453,Debris & Illegal Dumping,1557994022000,Closed,1558604940000,,37.3651327,-121.8004515,,,190516-000030,1598362651000,1600986109000,Large pile of wood chips has been deposited on the road in front of this address. It is blocking the road and impeding traffic.,IWM-ILDM-0000055433,{4A08E2A0-B32C-41DF-9A04-78248298502D}
1810,1544725993000,1546555380000,WO-0000180278,1811,45948,45948,5,258233,Debris & Illegal Dumping,1544697193000,Closed,1546526580000,"2 Couch , 1 Garbage , 1 Other Furniture",37.36088933,-121.83032993,,,181213-000157,1598362508000,1600986109000,Old sofa etc dumped in parkstrip,IWM-ILDM-0000045948,{BC1D13AF-4F73-4DA7-BD23-D176E1E322F1}
1811,1623420180000,1623420240000,WO-0000432393,1812,111326,111326,3,,Debris & Illegal Dumping,1623394980000,Closed,1623395040000,1 TV Set,37.34584,-121.869364,,,,1620820895000,1623438099000,Tv,IWM-ILDM-0000111326,{0AE2475F-E46F-46D5-9368-886716D6BCEE}
1812,1582934247000,1583257620000,WO-0000317736,1813,76582,76582,10,488791,Debris & Illegal Dumping,1582905447000,Closed,1583228820000,1 Shopping Cart,37.24800482,-121.87709793,,,200228-000419,1598363051000,1600986109000,Shopping cart,IWM-ILDM-0000076582,{495A3342-8AB7-4363-B54A-74B9258E0EA5}
1813,1585149270000,1586805000000,WO-0000325434,1814,78393,78393,8,502721,Debris & Illegal Dumping,1585124070000,Closed,1586779800000,2 Mattress,37.3274509,-121.8013415,,,200325-000030,1598363087000,1600986109000,3 mattresses,IWM-ILDM-0000078393,{CC3A331F-FA5C-48B6-96C3-2BF70571CA9A}
1814,1658549675000,1659106800000,WO-0000520687,1815,137638,137638,6,1052452,Debris & Illegal Dumping,1658524475000,Closed,1659081600000,,37.3084268,-121.8877903,,,220722-000871,1656540147000,1659157353000,Totally destroyed shopping cart stripped and painted and bent and broken directly in front of the church on Minnesota 680 Minnesota thank you for keeping the area,IWM-ILDM-0000137638,{193E1DAF-3E2C-4ABF-A578-0F35153E77CA}
1815,1565395257000,1565716800000,WO-0000251980,1816,61476,61476,6,377733,Debris & Illegal Dumping,1565370057000,Closed,1565691600000,1 Couch,37.32697944,-121.90623008,,,190809-000556,1598362520000,1600986109000,"Abandoned couch, has been there a few days",IWM-ILDM-0000061476,{994EBCF1-2EE6-4CF2-ABF3-FAE26FD7F762}
1816,1603319634000,1603731180000,WO-0000376440,1817,94823,94823,4,616187,Debris & Illegal Dumping,1603294434000,Closed,1603705980000,"1 Couch , 1 General Debris , 3 Other Furniture",37.39640009,-121.8330726,,,201021-000396,1601157689000,1603774894000,Furniture and discarded household items dumped on roadway   Has been there two months blocking public parking.,IWM-ILDM-0000094823,{FE4D33D3-E652-4E8A-8F45-49006952BB50}
1817,1611782040000,1611782160000,WO-0000396503,1818,100251,100251,2,,Debris & Illegal Dumping,1611753240000,Closed,1611753360000,1 Garbage,37.2564,-121.810943,,,,1609164067000,1611784870000,Bag of trash,IWM-ILDM-0000100251,{6365CB50-3B0C-4B62-B10D-CC601C2F49CC}
1818,1596510150000,1597090740000,WO-0000358905,1819,89676,89676,2,581509,Debris & Illegal Dumping,1596484950000,Closed,1597065540000,"3 Construction Debris , 2 Garbage , 2 General Debris",37.24687602,-121.77990006,,,200803-000662,1598362963000,1600986109000,Silver leaf road on the frontage road,IWM-ILDM-0000089676,{88F8C95F-039C-49CF-8362-28E3D2F9B158}
1819,1557443760000,1557444000000,WO-0000221663,1820,54953,54953,9,,Debris & Illegal Dumping,1557418560000,Closed,1557418800000,"2 Garbage , 2 General Debris",37.263961,-121.871831,,,,1598363361000,1600986109000,Garbage and debri,IWM-ILDM-0000054953,{321B2A6F-137E-4278-A888-13BFEA0594B2}
1820,1605909171000,,WO-0000383445,1821,96667,96667,6,628384,Debris & Illegal Dumping,1605880371000,Assigned,,,37.3054737,-121.9368227,,,201120-000342,1603299672000,1605920473000,fruitdale @ del mar - couch and chair,IWM-ILDM-0000096667,{44281434-2B07-472B-AD2C-28340B315E9B}
1821,1622144640000,1622144760000,WO-0000428001,1822,109660,109660,7,,Debris & Illegal Dumping,1622119440000,Closed,1622119560000,"2 Couch , 1 Mattress , 10 General Debris , 2 Other Furniture",37.293294,-121.826454,,,,1619546473000,1622163678000,Furniture,IWM-ILDM-0000109660,{F8E7BAAA-8308-4CEE-BA3F-52875677A748}
1822,1552425300000,1552425720000,WO-0000204047,1823,50954,50954,1,,Debris & Illegal Dumping,1552400100000,Closed,1552400520000,3 Garbage,37.303374,-122.015048,,,,1598362421000,1600986109000,More garbage bags,IWM-ILDM-0000050954,{9CED5D96-D136-4141-969E-77DAF98B7F65}
1823,1621112314000,1621283400000,WO-0000424574,1824,108548,108548,2,723308,Debris & Illegal Dumping,1621087114000,Closed,1621258200000,"2 Garbage , 2 General Debris",37.27705762,-121.79920376,,,210515-000150,1618696917000,1621314131000,2 miles N of Dove,IWM-ILDM-0000108548,{D5FACDEA-A247-43C2-8A18-CC41BB01A0D9}
1824,1496337360000,1496343600000,WO-0000036973,1825,14419,14419,7,,Debris & Illegal Dumping,1496312160000,Closed,1496318400000,"3 Garbage , 1 Shopping Cart",37.323531,-121.828847,,,,1598362932000,1600986109000,"CS King Rd - tarps, boxes, garbage bags",IWM-ILDM-0000014419,{B9127236-8618-478A-A961-6111705CE063}
1825,1594763184000,1594770300000,WO-0000354185,1826,87959,87959,7,572191,Debris & Illegal Dumping,1594737984000,Closed,1594745100000,,37.2924167,-121.8383876,,,200714-000419,1598362911000,1600986109000,In front of my house and neighbors  house,IWM-ILDM-0000087959,{E081DF12-0793-47A0-85F4-3918400B8443}
1826,1627429076000,1627501620000,WO-0000446383,1827,116077,116077,6,783419,Debris & Illegal Dumping,1627403876000,Closed,1627476420000,,37.3208014,-121.9173325,,,210727-000975,1624903273000,1627520477000,Dumping is out front of the house and apartment complex,IWM-ILDM-0000116077,{F28E7CEC-9345-4403-A979-C212F4A588C0}
1827,1649798471000,1649946600000,WO-0000500961,1828,131397,131397,1,970913,Debris & Illegal Dumping,1649773271000,Closed,1649921400000,1 Couch,37.3178554,-121.9685733,,,220412-000562,1647381702000,1649998905000,fulton on sidewalk,IWM-ILDM-0000131397,{97D8341D-FA18-42D6-B3A7-16EEE4E41996}
1828,1455138600000,1455145860000,WO-0000005427,1829,1882,1882,3,,Debris & Illegal Dumping,1455109800000,Closed,1455117060000,,37.314056,-121.883423,,,,1598362878000,1600986109000,Alley #9 from Humboldt to Floyd btwn Mastic & Sherman,IWM-ILDM-0000001882,{BCA71429-67C1-457D-B10A-5B7B87220293}
1829,1620926220000,1620926520000,WO-0000423959,1830,108345,108345,2,,Debris & Illegal Dumping,1620901020000,Closed,1620901320000,1 Hazardous Waste,37.272337,-121.804686,,,,1618315276000,1620932488000,Motor oil,IWM-ILDM-0000108345,{268A694C-04B4-4E96-88F2-2023CFEFDBAD}
1830,1555078140000,1555170000000,WO-0000213409,1831,53011,53011,6,,Debris & Illegal Dumping,1555052940000,Closed,1555144800000,,37.349564,-121.913869,,,,1598362618000,1644606319000,"Garbage near roadway  & large couch, shopping carts, bags and some bins.",IWM-ILDM-0000053011,{40E4F3ED-3371-4A0C-ACF6-D0D5ED6D0020}
1831,1569889222000,,WO-0000268613,1832,65221,65221,9,407265,Debris & Illegal Dumping,1569864022000,Closed,,,37.274002,-121.9031958,,,190930-000600,1598363396000,1600986109000,The government workers haven’t done ANYTHING about the RV that was dumped at Booksin and Husted – except close my requests and spend my tax money. The government workers haven’t done ANYTHING to make San Jose a better place.,IWM-ILDM-0000065221,{2E9DEFA8-22AD-43F3-93ED-D8047D8853C7}
1832,1506362080000,1506973680000,WO-0000061766,1833,19746,19746,9,56094,Debris & Illegal Dumping,1506336880000,Closed,1506948480000,,37.24402,-121.8953,,,170925-000190,1598362485000,1600986109000,Mattress in front on the preschool,IWM-ILDM-0000019746,{CB20F688-F5AD-4A9F-A3F5-D0770B7CBCC7}
1833,1533053385000,1534278960000,WO-0000141278,1834,37182,37182,6,195393,Debris & Illegal Dumping,1533028185000,Closed,1534253760000,"1 Mattress , 1 Other Furniture",37.3280064,-121.9093789,,,180731-000120,1598363255000,1600986109000,Box spring and Mattel frame,IWM-ILDM-0000037182,{4782F502-2B3C-439D-A8B7-712EC68C11F9}
1834,1664649588000,1664905920000,WO-0000535108,1835,141884,141884,3,1108985,Debris & Illegal Dumping,1664624388000,Closed,1664880720000,,37.33233665,-121.87277494,,,221001-000139,1662328923000,1664946128000,Near 11th. Neighborhood event scheduled for Sunday October 9 ( open Studios Art Showing) so it would be great if it can be picked up before then so neighborhood and San Jose looks great!!!,IWM-ILDM-0000141884,{787637CF-DB58-4A24-8F48-9CE881AE5ACE}
1835,1518625077000,1518882000000,WO-0000095511,1836,26672,26672,2,121415,Debris & Illegal Dumping,1518596277000,Closed,1518853200000,,37.21749115,-121.75817871,,,180214-000060,1598362941000,1600986109000,Southbound on Santa Teresa between Bailey and the U-turn area,IWM-ILDM-0000026672,{5622C017-0C9C-4487-8CB8-555238F45ACF}
1836,1477932300000,1478012352000,WO-0000021867,1837,9158,9158,6,,Debris & Illegal Dumping,1477907100000,Closed,1477987152000,"1 Mattress , 1 General Debris",37.334163,-121.935202,,,,1598363058000,1600986109000,Tree limb on left side of street fell 1 yr ago.,IWM-ILDM-0000009158,{013DDD27-4A4C-4E33-B821-8EE0A0CAA07F}
1837,1527296417000,1528481700000,WO-0000121518,1838,32513,32513,6,165439,Debris & Illegal Dumping,1527271217000,Closed,1528456500000,1 Other Furniture,37.31117355,-121.90478135,,,180525-000410,1598363193000,1600986109000,Constant illegal dumping from apartments on Glen Eyrie,IWM-ILDM-0000032513,{7F6C4A0C-46A7-4C04-8ADB-8C46580A0E7C}
1838,1657826979000,1658166300000,WO-0000518895,1839,137088,137088,10,1045329,Debris & Illegal Dumping,1657801779000,Closed,1658141100000,"1 Garbage , 5 Shopping Cart",37.24756467,-121.87724498,,,220714-000512,1655589685000,1658206888000,illegal garbage,IWM-ILDM-0000137088,{43A0EC9B-9B37-4C5D-A50D-3865F3763BC0}
1839,1456876140000,1456876140000,WO-0000006707,1840,2456,2456,3,,Debris & Illegal Dumping,1456847340000,Closed,1456847340000,,37.324065,-121.88158,,,,1598362896000,1600986109000,Alley #13 btwn 1st & 2nd st,IWM-ILDM-0000002456,{56A4DBD6-94DB-4A46-8582-BFA5D9FF769C}
1840,1643826360000,1643830020000,WO-0000487255,1841,127151,127151,1,,Debris & Illegal Dumping,1643797560000,Closed,1643801220000,1 Other Furniture,37.297458,-121.955208,,,,1641229261000,1643850063000,Cabinet,IWM-ILDM-0000127151,{A839BCE1-1410-410E-A362-543E5DBE2547}
1841,1658165804000,1658339700000,WO-0000519550,1842,137250,137250,6,1047898,Debris & Illegal Dumping,1658140604000,Closed,1658314500000,,37.3135895,-121.9166879,,,220718-000468,1655762492000,1658379695000,"Mattress & other household items, such as cabinet and small items.",IWM-ILDM-0000137250,{E65170ED-F1E6-4143-8D92-276FEB97D754}
1842,1643837652000,1643991660000,WO-0000487313,1843,127208,127208,6,922459,Debris & Illegal Dumping,1643808852000,Closed,1643962860000,1 Other Furniture,37.31944841,-121.92227827,,,220202-000467,1641420085000,1644040887000,On Scott between Mayellen and Menker next to driveway,IWM-ILDM-0000127208,{AA5F8E4A-108E-46D7-957B-BDAA045D8C1A}
1843,1573253729000,1574356440000,WO-0000280579,1844,67928,67928,7,428309,Debris & Illegal Dumping,1573224929000,Closed,1574327640000,,37.29627357,-121.8381355,,,191108-000403,1598362988000,1600986109000,Sofa and garbage been here a month,IWM-ILDM-0000067928,{B8FCC136-C4A9-47F2-BD10-2AFE8AB8B838}
1844,1562601960000,1562779680000,WO-0000240613,1845,59114,59114,5,,Debris & Illegal Dumping,1562576760000,Closed,1562754480000,,37.353819,-121.834167,,,,1598362398000,1600986109000,"cs penrod 3 mattresses, 1 boxspring, 2 couches, speakers, mop, sticks, plastic chair, wood",IWM-ILDM-0000059114,{E347D8F7-7289-4843-B8FF-2AC693994566}
1845,1541118423000,1541178791000,WO-0000169192,1846,43492,43492,5,239855,Debris & Illegal Dumping,1541093223000,Closed,1541153591000,1 Refrigerator,37.34336282,-121.85170311,,,181101-000403,1598363320000,1600986109000,"Refrigerator, mattresses, box springs all on the street standing upright, they can fall anytime",IWM-ILDM-0000043492,{BA0B88DF-DE69-45D0-9CFF-E991F403557A}
1846,1635954180000,1636050360000,WO-0000469207,1847,122309,122309,3,,Debris & Illegal Dumping,1635928980000,Closed,1636025160000,"1 Couch , 4 Garbage , 2 Shopping Cart",37.323533,-121.878886,,,,1633435273000,1636052476000,"Located in the alley between 2nd & 3rd street. Someone dumped appliances and furniture here, and it's blocking the alley that people drive and park in. **priority truck has picked up refrigerator**",IWM-ILDM-0000122309,{C640F545-FDE2-4312-A984-2656DCECAE49}
1847,1589316371000,1589394360000,WO-0000336827,1848,82289,82289,6,531168,Debris & Illegal Dumping,1589291171000,Closed,1589369160000,1 Mattress,37.3239131,-121.90327215,,,200512-000320,1598362571000,1600986109000,The mattress is located under the San Carlos over pass,IWM-ILDM-0000082289,{50FE0E1C-1D1E-462D-A976-BFAF55F0AEFB}
1848,1504887180000,1505409060000,WO-0000056986,1849,18835,18835,2,,Debris & Illegal Dumping,1504861980000,Closed,1505383860000,,37.23039,-121.746806,,,,1598363118000,1600986109000,South side construction material-,IWM-ILDM-0000018835,{2EA2A340-2E2F-47B8-BD45-6CB5821324C1}
1849,1602349046000,1602777960000,WO-0000374015,1850,94144,94144,8,611375,Debris & Illegal Dumping,1602323846000,Closed,1602752760000,1 Tire,37.3154202,-121.80533168,,,201010-000042,1600207288000,1602824493000,Old tire next to sidewalk. Cannot stop there safely for an actual photo so enjoy my picture.,IWM-ILDM-0000094144,{C06D76D0-4A61-4AE3-ABF4-F194D3D1B19D}
1850,1515888340000,1516208280000,WO-0000086885,1851,24733,24733,3,105665,Debris & Illegal Dumping,1515859540000,Closed,1516179480000,"6 Garbage , 1 General Debris , 3 Yard Waste",37.3401125,-121.8544491,,,180113-000203,1598362750000,1600986109000,"Tree stumps, pile of ply wood and trash",IWM-ILDM-0000024733,{47CE2343-DF5D-4A78-859F-21E744B642FD}
1851,1646599921000,1646672400000,WO-0000493579,1852,129045,129045,5,943908,Debris & Illegal Dumping,1646571121000,Closed,1646643600000,8 Garbage,37.3750646,-121.8430744,,,220306-000150,1644080658000,1646701460000,Pile of trash,IWM-ILDM-0000129045,{C9208719-1095-4388-9A5F-D7D3E4CC6B26}
1852,1550014102000,1550092860000,WO-0000195957,1853,49436,49436,5,284577,Debris & Illegal Dumping,1549985302000,Closed,1550064060000,3 Garbage,37.34489333,-121.85382642,,,190212-000464,1598362848000,1600986109000,Someone dumped a bunch of trash bags and foam overnight,IWM-ILDM-0000049436,{61C1BBF1-C66A-4D20-9213-489F24BB6B4F}
1853,1604680302000,1604694480000,WO-0000380319,1854,95875,95875,6,622826,Debris & Illegal Dumping,1604651502000,Closed,1604665680000,1 Couch,37.32539018,-121.89822909,,,201106-000037,1602079256000,1644606319000,Dump the couch up against vacant lot,IWM-ILDM-0000095875,{E4EC71E5-845B-4419-8CDC-7470F8AE73A3}
1854,1623113181000,1623616920000,WO-0000431186,1855,110874,110874,3,740983,Debris & Illegal Dumping,1623087981000,Closed,1623591720000,1 General Debris,37.3400377,-121.8547121,,,210607-001105,1621116109000,1623733327000,Trash left on the sidewalk,IWM-ILDM-0000110874,{319B0210-CCD3-4CFA-A785-CEE31FC3EF69}
1855,1461681660000,1461767400000,WO-0000010742,1856,4046,4046,9,,Debris & Illegal Dumping,1461656460000,Closed,1461742200000,,37.265421,-121.863106,,,,1598362982000,1600986109000,14 garbage bags of debri. Across the street from address. c/s of Branham Ln.,IWM-ILDM-0000004046,{C17D90E5-2B36-4FE4-99A1-EC6429DEC7A2}
1856,1594313808000,1594653660000,WO-0000353059,1857,87577,87577,1,569719,Debris & Illegal Dumping,1594288608000,Closed,1594628460000,2 Mattress,37.3213231,-121.9594202,,,200709-000116,1598362853000,1600986109000,"A matress is out on the sidewalk, leaning against a light pole. The cross street is Stevens Creek Blvd.",IWM-ILDM-0000087577,{3248DD98-9D44-4997-A115-B0E5621239FC}
1857,1628184053000,1628610000000,WO-0000448779,1858,116939,116939,1,790957,Debris & Illegal Dumping,1628158853000,Closed,1628584800000,1 Construction Debris,37.32092171,-121.99214026,,,210805-000220,1626040908000,1628658123000,RV was parked here and they left this behind,IWM-ILDM-0000116939,{112989D7-A765-4516-A7B7-77A9FD3688F8}
